# Tetrahedron method
        8.0414592257        3.2175773764
        8.1454404955        2.6710030283
        8.2494217654        2.1703503876
        8.3534030353        2.2006816693
        8.4573843052        1.6820881478
        8.5613655750        1.0332445706
        8.6653468449        1.4874854105
        8.7693281148        1.4002796685
        8.8733093847        1.4126915845
        8.9772906545        1.3946563682
        9.0812719244        1.3523359434
        9.1852531943        1.1576856247
        9.2892344642        1.0555007998
        9.3932157340        0.8544809962
        9.4971970039        0.9638464819
        9.6011782738        1.0720449498
        9.7051595437        1.2590612804
        9.8091408135        1.5175601086
        9.9131220834        1.7320227527
       10.0171033533        2.0937328074
       10.1210846232        1.8686823170
       10.2250658930        1.7876325207
       10.3290471629        1.5772340754
       10.4330284328        2.2167407185
       10.5370097027        3.3031459707
       10.6409909726        2.2680795102
       10.7449722424        2.3035932143
       10.8489535123        2.5193046828
       10.9529347822        2.4173849434
       11.0569160521        2.1466996197
       11.1608973219        2.4147784383
       11.2648785918        0.6921345118
       11.3688598617        0.6240250072
       11.4728411316        0.5987879654
       11.5768224014        0.5211023819
       11.6808036713        1.7098097873
       11.7847849412        2.1624665415
       11.8887662111        1.0592695340
       11.9927474809        0.9573156540
       12.0967287508        0.8781343382
       12.2007100207        0.8610282434
       12.3046912906        0.8218775228
       12.4086725604        0.8018552907
       12.5126538303        0.8176477403
       12.6166351002        0.8037943201
       12.7206163701        0.8199563018
       12.8245976399        0.8328781648
       12.9285789098        0.8365461347
       13.0325601797        1.1765539239
       13.1365414496        0.0533746980
       13.2405227194        0.0602557160
       13.3445039893        0.0681862602
       13.4484852592        0.0762276419
       13.5524665291        0.0857323717
       13.6564477990        0.0946661565
       13.7604290688        0.1053683358
       13.8644103387        0.1145066422
       13.9683916086        0.1264072757
       14.0723728785        0.1389575503
       14.1763541483        0.1511752503
       14.2803354182        0.1644024290
       14.3843166881        0.1780662724
       14.4882979580        0.1912667866
       14.5922792278        0.2057236588
       14.6962604977        0.2200175271
       14.8002417676        0.2340631329
       14.9042230375        0.2526205276
       15.0082043073        0.2724369875
       15.1121855772        0.2935533465
       15.2161668471        0.3211560388
       15.3201481170        0.3519237835
       15.4241293868        0.3887990585
       15.5281106567        0.4375601944
       15.6320919266        0.4978623630
       15.7360731965        0.5938585009
       15.8400544663        0.8196077232
       15.9440357362        0.7461845616
       16.0480170061        0.6398249305
       16.1519982760        0.6076376708
       16.2559795459        0.6075429386
       16.3599608157        0.6233306626
       16.4639420856        0.6708097997
       16.5679233555        0.7473437300
       16.6719046254        0.9029319716
       16.7758858952        1.3493592446
       16.8798671651        1.2550052889
       16.9838484350        1.1940297464
       17.0878297049        1.1710373167
       17.1918109747        0.9435539731
       17.2957922446        0.7077366838
       17.3997735145        0.2578649958
       17.5037547844        0.0000000000
       17.6077360542        0.0000000000
       17.7117173241        0.0000000000
       17.8156985940        0.0000000000
       17.9196798639        0.0000000000
       18.0236611337        0.0000000000
       18.1276424036        0.0000000000
       18.2316236735        0.0000000000
       18.3356049434        0.0000000000
       18.4395862132        0.0000000000
       18.5435674831        0.0000000000
       18.6475487530        0.0000000000
       18.7515300229        0.0000000000
       18.8555112927        0.0000000000
       18.9594925626        0.0000000000
       19.0634738325        0.0000000000
       19.1674551024        0.0000000000
