	1 T H//ab				5 T H//ab				3 T H//ab				0.5 T H//ab				0.2 T H//ab				0.1 T H//ab				1 T H//c				5 T H//c		3 T H//c		0.5 T H//c		0.2 T H//c		0.1 T H//c
349.9833	0.0333375837482571	350.0013	0.0334361530621543	50.00362	0.202160978998095	50.00027	0.201014389131886	1.999505	2.76524671644286	49.99360	0.190077294491171	1.999400	1.27581899382714	349.9893	0.03620674235268	50.00696	0.243287805408095	49.99805	0.245371156263257	1.999556	1.31767613781143	49.99805	0.243127877202371
349.9833	0.033318867724400	349.9714	0.0334515970538686	49.99248	0.201957240463333	49.99916	0.200945388518057	1.999642	2.76451639886857	49.99471	0.189721690037886	1.999504	1.27555121071657	349.9893	0.0356555436707714	49.98914	0.243273059449905	50.0025	0.245358905774914	1.999694	1.31755180059	49.9936	0.242987022762686
349.9833	0.0333276367705429	348.9132	0.0335348794335943	49.58734	0.203569697903333	49.58627	0.202635170621657	2.442433	2.43102564761714	49.59391	0.191327838999914	3.138095	1.13314373369457	348.8895	0.0357629291480743	49.64532	0.244876006183143	49.65189	0.246943406972286	2.448389	1.24111830766443	49.58411	0.245164390008086
349.9774	0.0333104913221143	348.7474	0.0335508731267086	49.31949	0.204611338429238	49.32603	0.203760644973771	2.665923	2.28749075920000	49.32706	0.192412975739771	3.412491	1.11117530988743	348.7177	0.0357730331833314	49.54014	0.245233050330571	49.55872	0.247311602205257	2.697698	1.21275908155714	49.3185	0.246249081751571
349.9774	0.0333099939732286	347.8738	0.0336637660885143	49.03831	0.205797733657143	49.03188	0.204894181613086	2.877166	2.18227529361429	49.03840	0.193603053094514	4.323057	1.05032545900800	347.8444	0.0359020716605429	49.25663	0.246650494654857	49.34628	0.248367709475943	2.900221	1.19069092621029	49.01694	0.247741782815143
349.9774	0.0333110933760286	347.6443	0.0336989365076114	48.77724	0.206869564132952	48.75813	0.215298301482114	3.057462	2.08633931118571	48.76029	0.194663741210200	4.882293	1.01595708042971	347.474	0.0359192432852286	48.92105	0.248186779186571	49.26076	0.248685384532629	3.08761	1.17029268518786	48.7402	0.248954581161086
349.9714	0.0333086851603714	346.7186	0.03382554582816	48.52530	0.20772482970800	48.52316	0.20684823920880	3.249241	2.00263287609429	48.50440	0.195726732836514	5.315646	0.992887945009714	346.7535	0.0360608201896114	48.5759	0.249908740635619	48.99326	0.250024928315657	3.274256	1.15239885756757	48.49497	0.250078380232743
349.9655	0.03331593598360	346.1470	0.0338690926495429	48.29160	0.208594841241238	48.28539	0.207714149795086	3.414897	1.92842187828143	48.26981	0.19665585908380	5.899384	0.960539588195143	346.0598	0.0361001840451029	48.24096	0.251382376658571	48.68452	0.251482317608343	3.447505	1.13640673502871	48.26981	0.251140298632514
349.9655	0.0333259091375714	345.5310	0.0339426636378686	48.06018	0.209472007618095	48.07155	0.208590112064114	3.602954	1.85732716388143	48.05097	0.197525355817314	6.573352	0.92540948053400	345.34	0.0361735194471143	47.98331	0.252640756593619	48.27979	0.253667982727257	3.609449	1.12187629468871	48.05398	0.2522596215642
349.4000	0.0334389120396571	344.8080	0.03402710300816	47.84110	0.210335300578667	47.84930	0.209500784050114	3.749892	1.80174188183857	47.82893	0.198378701800171	7.219635	0.895138209723714	344.5313	0.0362762664916514	47.73135	0.253823312637143	47.88633	0.255503147763029	3.771239	1.10930056635086	47.82589	0.253232985686057
348.7654	0.0335038553336286	343.8586	0.03412923752828	47.62409	0.211203043502952	47.63724	0.210386169771714	3.890934	1.75176355407571	47.61903	0.199330077866029	7.807992	0.868341837049143	343.6465	0.03638810716792	47.48125	0.255026373415429	47.53677	0.257153717833429	4.027325	1.08864213333243	47.62207	0.2542282855114
348.1863	0.0335618880957143	342.9435	0.0342405651499086	47.39906	0.212048536608667	47.41705	0.211272811953657	4.006289	1.71049406706429	47.41305	0.200062960713514	8.419111	0.843347961441429	342.7386	0.03652938042772	47.22286	0.256188860995143	47.23975	0.258576449761657	4.129519	1.08002687270029	47.40008	0.2554281004338
347.5916	0.0336158635379429	341.8922	0.0344861717354286	47.18600	0.212922300072095	47.20091	0.212140554877943	4.119823	1.67358423568000	47.19098	0.20086638857400	9.022040	0.818035520784286	341.8074	0.0366484248099543	46.98378	0.257377699340381	46.97408	0.259917040594971	4.219396	1.07180176918086	47.16921	0.2567393215066
346.9702	0.0336810947707429	340.8086	0.0344919252767486	46.97296	0.213748684510095	46.97887	0.213051645684057	4.218417	1.64199996381143	46.98378	0.201822371661114	9.584938	0.795762667106572	340.6342	0.0367795730934914	46.74736	0.258571860191238	46.70272	0.261229936948229	4.324202	1.06525338581271	46.95338	0.257385377709143
346.4092	0.0337129250994286	339.6154	0.0346211993402743	46.77938	0.214629951833905	46.76872	0.213976714611486	4.303647	1.61650559816714	46.76186	0.202659828655886	10.17941	0.773686920645143	339.5149	0.0369200610655771	46.50648	0.259629293725619	46.42871	0.262566234875371	4.358648	1.06901465220157	46.72401	0.258674715430971
345.7574	0.0337797269076571	338.4702	0.0347595775060343	46.55748	0.215497782012381	46.55266	0.214843776953086	4.291846	1.63183572316286	46.54885	0.203682875313800	10.71858	0.753240646190857	338.3372	0.0370568267738971	46.29859	0.260765954064952	46.19215	0.2639376613396	4.649425	1.03818281684457	46.50645	0.259942353035629
345.1489	0.03381763012800	337.1851	0.0348880243998343	46.34915	0.216351738774571	46.34243	0.215733874400971	4.747186	1.49813918099286	46.34149	0.204562266672514	11.23946	0.733817078103143	337.2454	0.0371948280015543	46.06333	0.261886036108095	45.92037	0.265166113087314	5.063474	1.02585209827357	46.29378	0.260860851722514
