[Header]
TITLE,MPMS DC Measurement
BYAPP,MPMS Measurement,2.1,Summary
FILEOPENTIME, 1434039272.954000 6/11/2015, 12:14:32 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.60,  Build 081

INFO, NAME, Nd3Sb3Zn2O14
INFO, WEIGHT, 77.700
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, 0
INFO, COMMENT, 
INFO, SEQUENCE FILE: MT up.seq_5 to 300_quick.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,15,16,17,18,27,28
FIELDGROUP,Transverse,1,2,3,4,10,11,12,13,14,19,20,21,22,27,28

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Algorithm,Long Reg Fit,Long Percent Error (%),Trans Moment (emu),Trans Scan Std Dev,Trans Algorithm,Trans Reg Fit,Trans Percent Error (%),Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Long Percent Error [w/o ABS] (%),Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],Trans Percent Error [w/o ABS] (%),Points per Scan,Scans per Measurement,Scan Length (cm),Delta Temp (K),Rot Position (deg),Error,EC Comp. Running,Using ABS,
1434044128.151,,5.000000e+003,1.419592e+002,7.967082e-003,0.000000e+000,3,9.943514e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.816101e-001,0.000000e+000,0,,0,
1434044174.281,,5.000000e+003,1.449500e+002,7.845039e-003,0.000000e+000,3,9.945667e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,7.660980e-001,0.000000e+000,0,,0,
1434044218.911,,5.000000e+003,1.479357e+002,7.721452e-003,0.000000e+000,3,9.942839e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,7.221069e-001,0.000000e+000,0,,0,
1434044276.081,,5.000000e+003,1.517614e+002,7.568500e-003,0.000000e+000,3,9.939770e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,7.164001e-001,0.000000e+000,0,,0,
1434044310.291,,5.000000e+003,1.539854e+002,7.488488e-003,0.000000e+000,3,9.946535e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.672058e-001,0.000000e+000,0,,0,
1434044356.871,,5.000000e+003,1.569059e+002,7.381951e-003,0.000000e+000,3,9.947098e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,5.974121e-001,0.000000e+000,0,,0,
1434044402.151,,5.000000e+003,1.598537e+002,7.277829e-003,0.000000e+000,3,9.945835e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.362000e-001,0.000000e+000,0,,0,
1434044450.031,,5.000000e+003,1.628958e+002,7.172220e-003,0.000000e+000,3,9.946785e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.717072e-001,0.000000e+000,0,,0,
1434044496.361,,5.000000e+003,1.658873e+002,7.075677e-003,0.000000e+000,3,9.944686e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.650085e-001,0.000000e+000,0,,0,
1434044542.291,,5.000000e+003,1.689046e+002,6.975718e-003,0.000000e+000,3,9.942826e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,7.077942e-001,0.000000e+000,0,,0,
1434044586.701,,5.000000e+003,1.718058e+002,6.884042e-003,0.000000e+000,3,9.946660e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.591034e-001,0.000000e+000,0,,0,
1434044633.931,,5.000000e+003,1.748908e+002,6.785558e-003,0.000000e+000,3,9.948953e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.823883e-001,0.000000e+000,0,,0,
1434044678.021,,5.000000e+003,1.778559e+002,6.701465e-003,0.000000e+000,3,9.947838e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.134033e-001,0.000000e+000,0,,0,
1434044722.382,,5.000000e+003,1.808003e+002,6.616090e-003,0.000000e+000,3,9.944274e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.478119e-001,0.000000e+000,0,,0,
1434044768.712,,5.000000e+003,1.837486e+002,6.532340e-003,0.000000e+000,3,9.948434e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.308899e-001,0.000000e+000,0,,0,
1434044816.852,,5.000000e+003,1.867939e+002,6.448482e-003,0.000000e+000,3,9.944171e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.824951e-001,0.000000e+000,0,,0,
1434044863.652,,5.000000e+003,1.898668e+002,6.370392e-003,0.000000e+000,3,9.946269e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.244049e-001,0.000000e+000,0,,0,
1434044910.972,,5.000000e+003,1.927960e+002,6.298057e-003,0.000000e+000,3,9.944772e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,7.010040e-001,0.000000e+000,0,,0,
1434044960.142,,5.000000e+003,1.958014e+002,6.206226e-003,0.000000e+000,3,9.951416e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.544037e-001,0.000000e+000,0,,0,
1434045005.442,,5.000000e+003,1.987374e+002,6.155789e-003,0.000000e+000,3,9.948930e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.824036e-001,0.000000e+000,0,,0,
1434045052.592,,5.000000e+003,2.017737e+002,6.076043e-003,0.000000e+000,3,9.949987e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.666870e-001,0.000000e+000,0,,0,
1434045099.692,,5.000000e+003,2.048414e+002,6.003585e-003,0.000000e+000,3,9.951632e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.258057e-001,0.000000e+000,0,,0,
1434045139.892,,5.000000e+003,2.078029e+002,5.939192e-003,0.000000e+000,3,9.954051e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.875000e-001,0.000000e+000,0,,0,
1434045182.382,,5.000000e+003,2.107518e+002,5.869549e-003,0.000000e+000,3,9.949965e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,7.366943e-001,0.000000e+000,0,,0,
1434045225.592,,5.000000e+003,2.136801e+002,5.807666e-003,0.000000e+000,3,9.950181e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,7.170105e-001,0.000000e+000,0,,0,
1434045271.952,,5.000000e+003,2.167173e+002,5.741798e-003,0.000000e+000,3,9.955111e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.649017e-001,0.000000e+000,0,,0,
1434045319.362,,5.000000e+003,2.197197e+002,5.678720e-003,0.000000e+000,3,9.955605e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,7.048950e-001,0.000000e+000,0,,0,
1434045365.002,,5.000000e+003,2.226859e+002,5.616687e-003,0.000000e+000,3,9.951971e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.802979e-001,0.000000e+000,0,,0,
1434045411.632,,5.000000e+003,2.256661e+002,5.559951e-003,0.000000e+000,3,9.955797e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.085968e-001,0.000000e+000,0,,0,
1434045459.773,,5.000000e+003,2.287044e+002,5.499902e-003,0.000000e+000,3,9.957011e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.483002e-001,0.000000e+000,0,,0,
1434045506.593,,5.000000e+003,2.316833e+002,5.446577e-003,0.000000e+000,3,9.957426e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.653137e-001,0.000000e+000,0,,0,
1434045552.143,,5.000000e+003,2.346402e+002,5.404561e-003,0.000000e+000,3,9.955501e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.459045e-001,0.000000e+000,0,,0,
1434045598.313,,5.000000e+003,2.376205e+002,5.333824e-003,0.000000e+000,3,9.961138e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.499023e-001,0.000000e+000,0,,0,
1434045645.263,,5.000000e+003,2.406421e+002,5.287730e-003,0.000000e+000,3,9.958627e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.089020e-001,0.000000e+000,0,,0,
1434045692.553,,5.000000e+003,2.436659e+002,5.234248e-003,0.000000e+000,3,9.964541e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.898041e-001,0.000000e+000,0,,0,
1434045736.623,,5.000000e+003,2.466553e+002,5.180548e-003,0.000000e+000,3,9.957437e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.867065e-001,0.000000e+000,0,,0,
1434045780.693,,5.000000e+003,2.495741e+002,5.111518e-003,0.000000e+000,3,9.948821e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.684875e-001,0.000000e+000,0,,0,
1434045827.283,,5.000000e+003,2.526190e+002,5.085873e-003,0.000000e+000,3,9.951522e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,7.341919e-001,0.000000e+000,0,,0,
1434045868.613,,5.000000e+003,2.556087e+002,5.030443e-003,0.000000e+000,3,9.950159e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,7.299957e-001,0.000000e+000,0,,0,
1434045911.303,,5.000000e+003,2.585551e+002,4.969248e-003,0.000000e+000,3,9.942337e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.876831e-001,0.000000e+000,0,,0,
1434045956.273,,5.000000e+003,2.614525e+002,4.911616e-003,0.000000e+000,3,9.940955e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.201172e-001,0.000000e+000,0,,0,
1434046005.113,,5.000000e+003,2.644886e+002,4.878751e-003,0.000000e+000,3,9.958833e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.665039e-001,0.000000e+000,0,,0,
1434046051.683,,5.000000e+003,2.674501e+002,4.838367e-003,0.000000e+000,3,9.964113e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.272888e-001,0.000000e+000,0,,0,
1434046100.313,,5.000000e+003,2.705009e+002,4.788403e-003,0.000000e+000,3,9.966362e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.348877e-001,0.000000e+000,0,,0,
1434046145.724,,5.000000e+003,2.734782e+002,4.754644e-003,0.000000e+000,3,9.966471e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.584167e-001,0.000000e+000,0,,0,
1434046192.724,,5.000000e+003,2.765402e+002,4.712758e-003,0.000000e+000,3,9.961548e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,7.084961e-001,0.000000e+000,0,,0,
1434046238.224,,5.000000e+003,2.794455e+002,4.672871e-003,0.000000e+000,3,9.966939e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,7.160034e-001,0.000000e+000,0,,0,
1434046286.354,,5.000000e+003,2.824890e+002,4.631680e-003,0.000000e+000,3,9.965295e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,7.597046e-001,0.000000e+000,0,,0,
1434046333.394,,5.000000e+003,2.854537e+002,4.600203e-003,0.000000e+000,3,9.961784e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.673279e-001,0.000000e+000,0,,0,
1434046381.814,,5.000000e+003,2.885142e+002,4.542576e-003,0.000000e+000,3,9.968949e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,5.704956e-001,0.000000e+000,0,,0,
1434046427.414,,5.000000e+003,2.914261e+002,4.514345e-003,0.000000e+000,3,9.962503e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,7.740173e-001,0.000000e+000,0,,0,
1434046471.124,,5.000000e+003,2.943622e+002,4.476377e-003,0.000000e+000,3,9.963995e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.541138e-001,0.000000e+000,0,,0,
1434046517.994,,5.000000e+003,2.973798e+002,4.438668e-003,0.000000e+000,3,9.961730e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.634827e-001,0.000000e+000,0,,0,
1434046800.824,,5.000000e+003,3.000077e+002,4.383119e-003,0.000000e+000,3,9.966930e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.019287e-002,0.000000e+000,0,,0,
