# Tetrahedron method
       -1.4166716654        0.0000000000
       -1.3265105320        0.0000000000
       -1.2363493985        0.0000000000
       -1.1461882651        0.0000000000
       -1.0560271317        0.0000000000
       -0.9658659982        0.0000000000
       -0.8757048648        0.0000000000
       -0.7855437314        0.0000000000
       -0.6953825979        0.0000000000
       -0.6052214645        0.0000000000
       -0.5150603311        0.0000000000
       -0.4248991976        0.0000000000
       -0.3347380642        0.0000000000
       -0.2445769308        0.0000000000
       -0.1544157973        0.0000000000
       -0.0642546639        0.0000000000
        0.0259064695        0.0000000000
        0.1160676030        0.0004124415
        0.2062287364        0.0023136308
        0.2963898698        0.0052669839
        0.3865510033        0.0101459192
        0.4767121367        0.0164891242
        0.5668732702        0.0246192436
        0.6570344036        0.0346012843
        0.7471955370        0.0446649248
        0.8373566705        0.0574921152
        0.9275178039        0.0741880480
        1.0176789373        0.0913449196
        1.1078400708        0.1117455762
        1.1980012042        0.1334166445
        1.2881623376        0.1602805491
        1.3783234711        0.1937500918
        1.4684846045        0.2442018358
        1.5586457379        0.2803667492
        1.6488068714        0.3182278436
        1.7389680048        0.3678084564
        1.8291291382        0.4295189788
        1.9192902717        0.5309094568
        2.0094514051        0.7084725562
        2.0996125385        2.1208886218
        2.1897736720        1.6750364290
        2.2799348054        1.4845378542
        2.3700959388        1.4653496870
        2.4602570723        1.3794679380
        2.5504182057        1.2271999847
        2.6405793391        0.8809607775
        2.7307404726        0.7404950878
        2.8209016060        0.8741684803
        2.9110627394        0.9987458325
        3.0012238729        1.2884760469
        3.0913850063        1.5613705176
        3.1815461397        1.9105322374
        3.2717072732        2.0026226621
        3.3618684066        1.7609878147
        3.4520295400        1.8119021780
        3.5421906735        1.7643345321
        3.6323518069        1.4083579225
        3.7225129404        1.2512681932
        3.8126740738        1.1578774478
        3.9028352072        1.1010871612
        3.9929963407        1.0513621372
        4.0831574741        1.0343380646
        4.1733186075        1.0464630055
        4.2634797410        1.0228942458
        4.3536408744        1.4492397829
        4.4438020078        2.5860170040
        4.5339631413        1.7803076953
        4.6241242747        2.0277997807
        4.7142854081        1.6464754604
        4.8044465416        1.4633320072
        4.8946076750        0.9386007619
        4.9847688084        2.1060132788
        5.0749299419        1.9461302046
        5.1650910753        1.0236830663
        5.2552522087        0.2399170443
        5.3454133422        0.1240476966
        5.4355744756        0.8987057595
        5.5257356090        1.4986682983
        5.6158967425        1.1642921006
        5.7060578759        0.8272671839
        5.7962190093        0.6136113713
        5.8863801428        0.6227597693
        5.9765412762        0.7608662572
        6.0667024096        1.0750774184
        6.1568635431        1.1970402908
        6.2470246765        1.1937362085
        6.3371858099        0.7920544277
        6.4273469434        0.6164139869
        6.5175080768        0.0002907174
        6.6076692102        0.0000015910
        6.6978303437        0.0000000000
        6.7879914771        0.0000000000
        6.8781526106        0.0000000000
        6.9683137440        0.0000000000
        7.0584748774        0.0000000000
        7.1486360109        0.0000000000
        7.2387971443        0.0000000000
        7.3289582777        0.0388664669
        7.4191194112        0.1902991648
        7.5092805446        0.2155564218
        7.5994416780        0.2380626320
        7.6896028115        0.2705061729
        7.7797639449        0.3061736755
        7.8699250783        0.3818414454
        7.9600862118        0.5401997725
        8.0502473452        0.8667413759
        8.1404084786        0.8300624833
        8.2305696121        1.0059945587
        8.3207307455        2.2189206740
        8.4108918789        1.5976637241
        8.5010530124        2.2295444813
        8.5912141458        2.2758495952
        8.6813752792        1.6311439867
        8.7715364127        1.3743885548
        8.8616975461        1.0875611646
        8.9518586795        1.1195093686
        9.0420198130        1.0111984509
        9.1321809464        0.8551731343
        9.2223420798        1.1130313912
        9.3125032133        0.4220397853
        9.4026643467        0.4496320475
        9.4928254801        1.9436814799
        9.5829866136        2.2299723167
        9.6731477470        1.2786004406
        9.7633088804        1.1747704264
        9.8534700139        1.4373081852
        9.9436311473        1.7049881301
       10.0337922808        1.9887395490
       10.1239534142        2.6335566196
       10.2141145476        4.9184184438
       10.3042756811        1.9714575177
       10.3944368145        1.7350272604
       10.4845979479        2.1054586906
       10.5747590814        1.0351589603
       10.6649202148        0.4744922916
       10.7550813482        0.4047614887
       10.8452424817        0.3627898363
       10.9354036151        0.3356074833
       11.0255647485        0.3102823662
       11.1157258820        0.2942927092
       11.2058870154        0.2787112038
       11.2960481488        0.2636208867
       11.3862092823        0.2533023019
       11.4763704157        0.2424771938
       11.5665315491        0.2313741441
       11.6566926826        0.2231154922
       11.7468538160        0.2153584221
       11.8370149494        0.2070317566
       11.9271760829        0.1993113632
       12.0173372163        0.1935598416
       12.1074983497        0.1876851427
       12.1976594832        0.1811439007
       12.2878206166        0.1758935236
       12.3779817500        0.1717018638
       12.4681428835        0.1672749407
       12.5583040169        0.1623006918
       12.6484651503        0.1589455345
       12.7386262838        0.1565639955
       12.8287874172        0.1528528686
       12.9189485506        0.1512853195
       13.0091096841        0.1490586330
       13.0992708175        0.1494573838
       13.1894319510        0.1450732770
       13.2795930844        0.1151325179
       13.3697542178        0.0786681573
       13.4599153513        0.0528804502
       13.5500764847        0.0927552549
       13.6402376181        0.1153680675
       13.7303987516        0.1228547199
       13.8205598850        0.1336652710
       13.9107210184        0.1501822825
       14.0008821519        2.1401571111
       14.0910432853        1.3691828886
       14.1812044187        1.4467535065
       14.2713655522        1.5585504394
       14.3615266856        1.3114069187
       14.4516878190        1.0715682921
       14.5418489525        0.9189450849
       14.6320100859        0.5972845786
       14.7221712193        0.4352409139
       14.8123323528        0.3078196147
       14.9024934862        0.2168123670
       14.9926546196        0.1290177094
       15.0828157531        0.0596380374
       15.1729768865        0.0000000000
       15.2631380199        0.0000000000
       15.3532991534        0.0000000000
       15.4434602868        0.0000000000
       15.5336214202        0.0000000000
       15.6237825537        0.0000000000
       15.7139436871        0.0000000000
       15.8041048205        0.0000000000
       15.8942659540        0.0000000000
       15.9844270874        0.0000000000
       16.0745882208        0.0000000000
       16.1647493543        0.0000000000
       16.2549104877        0.0000000000
       16.3450716212        0.0000000000
       16.4352327546        0.0000000000
       16.5253938880        0.0000000000
       16.6155550215        0.0000000000
