	emu/mol Oe							
		Chi powder	1/Chi powder					Chi H//ab	1/Chi H//ab					Chi H//c	1/Chi H//c
5.761052	1.24906933009939	0.800596072533801	14.22759	0.671101720436661	1.49008707554696	314.0029	0.0336716285261274	29.6985932600216
5.848662	1.23633397491727	0.80884293426209	14.52281	0.659342401131582	1.51666266007430	313.1462	0.0338430855918314	29.5481331714436
5.939941	1.22476761870697	0.816481416332459	14.79874	0.647993680627971	1.54322492625376	312.2852	0.0338347988651468	29.5553700196545
6.038288	1.21219232476273	0.824951601797791	15.09796	0.637620301666791	1.56833149350157	311.4153	0.0340513482322816	29.3674128019393
6.127750	1.20068778530636	0.832855978246537	15.38060	0.627387515529546	1.59391121953702	310.5909	0.0340949395417092	29.3298657642925
6.211732	1.18979037468333	0.840484190558486	15.65950	0.617583960977664	1.61921303528828	309.6948	0.0342158319393039	29.2262366080684
6.293837	1.17889517180152	0.848251841147047	15.97027	0.60731695827363	1.64658665689596	308.8174	0.0344385728984521	29.0372078700435
6.377113	1.16795581409545	0.856196773826131	16.25385	0.598022925666804	1.67217669604386	307.9627	0.0343738426183122	29.0918885940108
6.462998	1.15713567441485	0.864202895227208	16.55544	0.588725166503199	1.69858544682167	307.0732	0.0346107804601577	28.8927318802057
6.544063	1.14654845143212	0.87218294067811	16.85479	0.580115126454264	1.72379576811266	306.2502	0.0347334240150895	28.7907117814115
6.634757	1.13581110204697	0.880428090725465	17.13688	0.5711456430651	1.75086689733536	305.4012	0.0346407064882224	28.8677715144174
6.714587	1.12548328865667	0.888507195156635	17.43681	0.562537974461388	1.77765776782886	304.5568	0.0349131990781449	28.6424626331646
6.805099	1.11618097105939	0.895912066168693	17.73182	0.554861945052426	1.80225010728662	303.7217	0.0349743019609436	28.5924219764762
6.88461	1.10491265991273	0.905048911358284	18.0082	0.546993151024623	1.828176455458	302.8401	0.0351172714492527	28.4760164651482
6.969431	1.09507794552215	0.9131770063392	18.30612	0.5394021548658	1.85390434758051	301.9846	0.0351406931786367	28.4570368295392
7.057111	1.08500424314536	0.921655381826949	18.87867	0.525330337690407	1.90356415431185	301.1428	0.03535036299909	28.2882526560121
7.144342	1.07545741820885	0.9298369075974	19.15382	0.518267157482646	1.92950679116395	300.3055	0.0353254715483695	28.3081854584941
7.229639	1.06747323250227	0.936791639876432	19.45076	0.511352023212378	1.95559996754853	299.4438	0.0353864180778346	28.2594298694047
7.317014	1.05656478317318	0.946463497483514	19.73901	0.50495860689117	1.9803603431113	298.5789	0.0356444636197258	28.05484775051
7.403264	1.0469480832273	0.95515720026672	20.03029	0.498477108318822	2.00611017700016	297.7439	0.0356055941809751	28.0854742914057
7.48825	1.03827453032724	0.963136406403825	20.30915	0.49236962053593	2.03099451771929	296.8832	0.035800128998729	27.9328602429199
7.576451	1.02919883736539	0.971629546881204	20.59282	0.486417970581978	2.05584509717752	296.0293	0.0358635771815328	27.8834427178929
7.658295	1.02032967859394	0.980075382476422	20.88057	0.480740053162338	2.08012624165999	295.1357	0.0359577331590697	27.8104294165654
7.750473	1.01132363986733	0.98880314923834	21.15727	0.474982522938783	2.10534062140405	294.2836	0.0360779376019962	27.7177706506336
7.832596	1.00324551477218	0.996764984518352	21.4369	0.469456039235526	2.1301249029162	293.4366	0.0362079610342773	27.6182356430764
7.920715	0.995200836956394	1.00482230607671	21.73411	0.464215484070585	2.15417200484409	292.5268	0.0362809780411018	27.5626527726768
7.995898	0.987356511655606	1.01280539318386	22.01925	0.458434916950578	2.18133471737234	291.6937	0.0364288257534215	27.4507887453956
8.091063	0.978793897751455	1.02166554398966	22.30954	0.453285154259889	2.20611681322935	290.8417	0.0366206087525027	27.3070283118015
8.176867	0.970500076339879	1.03039662167918	22.60859	0.447675331195938	2.2337616802082	289.9713	0.0365849601924257	27.3336364107083
8.261282	0.963280872963303	1.03811881670996	22.89285	0.442715961678867	2.25878460809906	289.0984	0.0368398473969767	27.1445206931575
8.34762	0.955268759330394	1.04682581758558	23.17393	0.437784710726583	2.28422778479477	288.2845	0.0369217452731538	27.0843101430287
8.437493	0.947651610600333	1.05524012075124	23.46393	0.433055371396143	2.30917352849374	287.3525	0.0369748115946018	27.0454386884826
8.5203	0.940552287571576	1.06320511173484	23.75719	0.428293509388359	2.3348474307446	286.4874	0.0370436070614172	26.9952113016972
8.606337	0.933475593890243	1.07126528700394	24.04614	0.423725428333083	2.36001885450669	285.658	0.0371865452790596	26.8914466911536
8.694276	0.926082310119091	1.07981762427943	24.31141	0.4193731487931	2.38451127087623	284.788	0.0373823621941496	26.750583465175
8.781791	0.918687701703212	1.08850918342113	24.61508	0.414863337534732	2.41043232680516	283.9235	0.0374174166115587	26.7255222449293
8.870078	0.91167856490297	1.0968778234974	24.91724	0.410307791261349	2.4371947628044	283.0789	0.0375555704171907	26.6272083978855
8.947989	0.905059867136091	1.10489928491066	25.18803	0.406044610306173	2.46278358243928	282.2468	0.0377358770815805	26.4999803194747
9.034717	0.898053710786485	1.11351914477836	25.48174	0.402036190323525	2.48733826473503	281.3314	0.0378659005138616	26.4089850348054
9.124116	0.891670358232818	1.12149068404817	25.75305	0.398032852009212	2.51235543737695	280.4946	0.0379178098206405	26.3728312560831
9.206804	0.884722486251212	1.13029793583889	26.05602	0.394105399942035	2.53739228172738	279.6487	0.0380665018409619	26.2698160229669
9.294202	0.878018569673545	1.13892807571463	26.32693	0.390301263026454	2.56212340243496	278.7209	0.0381347031651094	26.2228342428775
9.380803	0.871820005059333	1.14702575554222	26.61964	0.386330108611596	2.58845991474449	277.8639	0.0383881519189906	26.0497041407534
9.556564	0.858703041808697	1.1645469403412	26.89799	0.382817320680555	2.61221200290062	277.0122	0.0385309025126326	25.9531943138924
9.643631	0.85249078919897	1.173033201848	27.18604	0.379190025823032	2.63720016851577	276.1727	0.0386303745035143	25.8863656604993
9.731117	0.846711474640939	1.18103985826348	27.46604	0.375546808404726	2.66278391300373	275.289	0.0387065811183457	25.8353998495112
9.817141	0.840510591898455	1.18975300209044	27.7422	0.372131249727828	2.6872239316945	274.4321	0.0388806649200554	25.7197247540944
9.901197	0.834695291158667	1.19804198081897	28.03556	0.368491081310523	2.71376988675965	273.6152	0.0390131900056752	25.6323566428311
9.979509	0.828813647795455	1.20654383848514	28.33486	0.365069085853734	2.73920756029354	272.7892	0.0391504995033054	25.5424582747807
10.00408	0.826302121392546	1.21021110089216	28.61216	0.361775148438987	2.76414785347991	271.9133	0.0393340583170356	25.4232602173903
9.997368	0.826640236959182	1.20971609569663	28.88632	0.358657036748631	2.78817894963221	271.0908	0.0393633276610989	25.4043562731679
9.997107	0.826093710622121	1.21051641858756	29.17205	0.355525373942715	2.81273876154091	270.219	0.0395837545909087	25.2628890395777
9.993338	0.826080133013667	1.21053631486312	29.45243	0.352337812785114	2.83818529749995	269.3865	0.039752584920607	25.1555968497942
9.997573	0.826158728600818	1.21042115199049	29.73094	0.349326416129793	2.86265210366584	268.5056	0.0398953980555825	25.0655476254879
9.993101	0.826242181218636	1.21029889629344	29.96262	0.346330603257366	2.88741448371768	267.6436	0.040002656442481	24.9983398337028
9.994997	0.826092827525636	1.21051771263438	30.04774	0.345536169107661	2.89405303815944	266.774	0.0400992828026899	24.9381018837803
9.995708	0.826148241830061	1.21043651655643	30.00669	0.346087021955175	2.88944668988345	265.9297	0.0402572309403647	24.8402579273611
9.994522	0.826123073580243	1.2104733931062	30.00299	0.345912890120229	2.89090123138351	265.0451	0.0403978863993354	24.7537702867656
9.993573	0.825990167559273	1.21066816443458	30.01498	0.345824130313311	2.89164321498912	264.1858	0.0405694060063729	24.6491161305865
9.99642	0.826023283677454	1.21061962750977	29.99929	0.345985388588475	2.89029546617481	263.3508	0.0406652193292467	24.5910391360116
9.992626	0.826114463389515	1.2104860092838	29.99485	0.345843779430873	2.89147892625283	262.4701	0.0407584059161148	24.5348162550348
9.995708	0.826027699159879	1.21061315621384	30.00817	0.345991486590477	2.89024452553545	261.6211	0.0409605082352184	24.4137595719622
9.99476	0.826169877693939	1.21040481745869	29.99411	0.345798383193747	2.89185851814614	260.7584	0.0411172680875573	24.320681954612
9.994759	0.826154092344273	1.21042794469786	29.99337	0.34587189799566	2.89124385587565	259.9264	0.0412285291197979	24.2550491455637
9.996656	0.825948551637424	1.21072916468892	29.99559	0.345897983893113	2.89102581271191	259.0309	0.0414266600642262	24.139044722641
9.996181	0.826103093522273	1.21050266951099	29.99189	0.345858685657989	2.89135430587068	258.1725	0.0415032106563917	24.0945214643532
9.995945	0.825975375693151	1.21068984551847	30.00299	0.345854620323321	2.89138829218229	257.2702	0.0416221017313154	24.025696887085
9.99642	0.826110268681212	1.210492155722	29.99485	0.345874608218772	2.89122120050941	256.4537	0.0417622255889516	23.945084005881
9.993099	0.825922279517	1.21076767729864	30.00891	0.34584140798565	2.89149875321319	255.5876	0.0419638588480542	23.830029636237
9.995471	0.82601158264903	1.21063677677859	29.99411	0.345858008102211	2.89135997020046	254.7089	0.0420467573855668	23.7830468311753
9.99642	0.826095697589212	1.21051350699234	29.99781	0.345905098228782	2.89096635210216	253.8722	0.0422392596099829	23.6746573977271
9.996182	0.826160384406727	1.21041872604205	30.00151	0.345893241002667	2.89106545447729	252.9576	0.0423420150208717	23.6172038460396
9.994522	0.826249245990515	1.21028854773863	30.00077	0.345929829014679	2.89075967472457	252.0787	0.0425031527665534	23.5276664178879
9.996181	0.826101106555182	1.21050558105408	29.99929	0.34602096026682	2.88999833775645	251.2352	0.042659599912225	23.4413825272053
10.00089	0.826178487884667	1.21039220297346	30.00003	0.345924069790566	2.89080780243316	250.374	0.0428143584418929	23.3566503479712
9.995234	0.826249245990515	1.21028854773863	29.99411	0.345982000809585	2.89032376730592	249.5069	0.042950385842187	23.2826779175933
9.995945	0.825997342718212	1.2106576477706	29.99707	0.345918988122231	2.89085026938923	248.6397	0.0430906660531569	23.2068819443727
9.994997	0.826176721691697	1.21039479053873	30.00373	0.345995213147256	2.89021339602869	247.7786	0.0432363873601386	23.1286668719677
9.997843	0.826119541194303	1.21047856894212	29.99115	0.345913567676007	2.89089556885097	246.9517	0.0433568732390658	23.0643938386907
9.99476	0.825965440857697	1.21070440787642	29.99929	0.34591932690012	2.89084743822	246.1019	0.0435117881220673	22.9822777495288
9.997796	0.826166786856242	1.21040934579957	29.99707	0.345932539237791	2.89073702694562	245.2578	0.0437040089104829	22.8811961403417
9.998318	0.826108612875303	1.21049458196479	29.99337	0.345999617259813	2.89017660747611	244.4026	0.0438549211481425	22.8024580553226
9.994287	0.826011472261969	1.21063693856645	30.00003	0.346018588821597	2.89001814441706	243.5533	0.0440155585631564	22.7192391200746
9.995471	0.825930006611242	1.21075634980615	29.99855	0.345993519257811	2.89022754572136	242.6823	0.0441611235168045	22.6443514196253
9.99642	0.826006284070121	1.21064454264504	29.99411	0.345998262148257	2.890187926931	241.8176	0.0442413015063111	22.6033133283239
9.995708	0.826158287052575	1.21042179891172	30.00743	0.346049756387385	2.88975784996812	240.9314	0.0444389321200717	22.502790960369
9.994522	0.826055737473273	1.21057206509912	29.99411	0.34590916356345	2.89093237570901	240.0517	0.0446181443111258	22.412406778438
9.995708	0.826067107340515	1.2105554029617	29.99559	0.346065678948168	2.88962489155064	239.2315	0.0447881941968268	22.3273123181834
9.992863	0.82590218907197	1.21079712977109	29.99929	0.346060258501944	2.88967015261703	238.3375	0.0449499886265099	22.246946674648
9.998791	0.825872053404424	1.21084131116652	30.00003	0.345951172021686	2.89058133307123	237.4919	0.0450945216481557	22.1756427045035
9.997368	0.826019530517394	1.21062512816571	30.00299	0.34594642913124	2.89062096264805	236.5895	0.0452537831538333	22.0976000304914
9.998554	0.825867969083182	1.21084729936932	30.00891	0.343537040784672	2.91089425965801	235.7458	0.0454673618076284	21.9937986336437
9.996894	0.825963785051788	1.21070683497013	29.99707	0.346007747929149	2.89010869260872	234.8613	0.0456355979946588	21.9127182274908
9.994286	0.825966655115364	1.21070262801387	30.0098	0.349288473006225	2.86296307288153	233.9784	0.0458000191603476	21.8340520011348
9.997605	0.825977583434364	1.2106866094865	30.00077	0.346570796780667	2.8854133391766	233.1307	0.0459468662113317	21.7642699591419
9.997843	0.825868410631424	1.21084665199319	29.99411	0.345885110333331	2.89113341431869	232.2489	0.0461254842597178	21.6799891870906
9.991915	0.825927467708848	1.21076007167316	29.99929	0.346072454505948	2.88956831721148	231.3848	0.0463164854921307	21.5905846347064
9.998997	0.825911020036818	1.21078418345286	29.99411	0.346010458152261	2.89008605502887	230.4972	0.046505454131206	21.5028542067065
9.992626	0.825989946785152	1.21066848802714	30.00151	0.346059242168277	2.88967863922482	229.665	0.0466166838927797	21.4515473108306
9.994997	0.825897111267182	1.21080457402943	29.99781	0.345872236773549	2.89124102393545	228.8339	0.0468199119558858	21.3584340129091
9.996182	0.82601886819503	1.21062609887489	29.99485	0.345892563446889	2.89107111767538	227.9889	0.0470000935376086	21.2765534008952
9.995922	0.825874371532697	1.21083791248317	29.99855	0.346055176833609	2.8897125861545	227.0966	0.0471625446512932	21.2032664351282
9.993336	0.826131242222727	1.21046142415517	30.00314	0.345907469674005	2.89094653244243	226.2924	0.0473198361049665	21.1327866348008
9.994048	0.825992044139303	1.21066541390482	29.99559	0.346019605155264	2.89000965581498	225.4555	0.04748488268399	21.0593339074871
9.99476	0.826104087005819	1.2105012137447	30.00225	0.346002666260814	2.8901511390268	224.6009	0.0476813875537482	20.9725440324647
9.994761	0.826038296317697	1.21059762538588	30.00003	0.345900355338336	2.89100599223689	223.7429	0.0478991252062189	20.8772080010799
9.99144	0.826183124141212	1.21038541066723	30.00151	0.346007747929149	2.89010869260872	222.9189	0.0480674864759162	20.804083452565
9.994761	0.825946123122091	1.21073272457528	30.00669	0.34591255134234	2.8909040626581	222.0269	0.0482246841175894	20.7362685375323
9.9886	0.826025049870424	1.2106170389831	30.00077	0.345985388588475	2.89029546617481	221.1689	0.0484505208727443	20.6396129904673
9.987188	0.826277725852151	1.21024683192166	30.00077	0.345898322671002	2.89102298119884	220.308	0.0486192573904424	20.567981776632
9.987178	0.827490217325848	1.20847350103019	29.99929	0.345968449694025	2.89043697737294	219.4716	0.0488230795962164	20.482116414416
10.01303	0.824539460808788	1.21279823165662	29.99411	0.345995551925145	2.89021056610678	218.6322	0.0489573871098401	20.4259266891923
10.00526	0.824905725075879	1.2122597402364	30.00151	0.345886465444887	2.89112208745658	217.6874	0.0491984839503613	20.3258295724915
10.00044	0.825467264053182	1.21143507870904	30.00151	0.345961674136245	2.89049358573223	216.843	0.0493844193347633	20.2493015706285
9.995471	0.82570558971703	1.21108541888726	30.00077	0.345911535008673	2.89091255651514	216.0048	0.0495403661497671	20.185559327052
9.995708	0.825746874477697	1.21102486840477	29.99929	0.345939314795571	2.89068040905076	215.1859	0.0497761469769435	20.0899438934718
9.993101	0.825963785051788	1.21070683497013	30.00151	0.345931184126235	2.89074835079073	214.3295	0.0499774675293787	20.0090170517776
9.993099	0.825901857910788	1.21079761526341	30.00077	0.345856314212766	2.89137413112202	213.4837	0.0501274416470363	19.9491529418423
9.994759	0.826005290586576	1.21064599875609	30.00225	0.345979629364362	2.89034357842747	212.6059	0.0503279178914697	19.8696874795509
9.991441	0.826034763931758	1.21060280228426	29.99559	0.345841746763539	2.89149592077363	211.7178	0.0505467812879428	19.7836533705962
9.996656	0.826554907761333	1.20984098044791	29.99559	0.345969804805581	2.89042565596715	210.8537	0.0507638935270789	19.6990406078008
9.993812	0.825704596233485	1.21108687605904	29.99633	0.346075842284838	2.88954003087262	210.0043	0.050981349743549	19.6150161780787
11.33756	0.752570850453697	1.32877854543149	30.00965	0.345943380130239	2.89064643937839	209.207	0.0511628446932747	19.5454339178183
12.14199	0.710398136271515	1.40766135064549	29.99781	0.345983017143252	2.89031527690839	208.3128	0.0514009708204561	19.4548854630199
12.90602	0.668183254232182	1.49659542298634	30.00521	0.345998600926146	2.89018509705897	207.4624	0.051577618816838	19.3882544975795
13.76056	0.632506487405485	1.58101145191721	30.01054	0.345963706803579	2.89047660299163	205.7278	0.0520288858084803	19.2200925401521
14.63638	0.601867675637788	1.66149477780198	29.99929	0.346035866493936	2.88987384496319	204.8771	0.0522656360263254	19.1330303432319
15.52372	0.574935440591121	1.73932572146161	29.99116	0.346058903390388	2.88968146810516	203.9855	0.052425616757338	19.0746444553755
16.35154	0.550204875468242	1.81750479609794	30.00299	0.345952188355353	2.89057284116043	203.1325	0.0526838186525628	18.9811601659849
17.221	0.527416018741424	1.89603645787306	29.99855	0.346016217376374	2.89003795134916	202.3599	0.052857370852938	18.9188373137635
18.1166	0.507105572299333	1.97197596442447	30.00092	0.346051111498941	2.88974653388177	201.427	0.0531093498854828	18.8290762767056
18.96774	0.486901649370727	2.05380285996649	30.00151	0.345880028664996	2.89117589084207	200.5556	0.0534123313754711	18.722268327333
19.83536	0.47011619293497	2.12713370657779	29.99781	0.346012152041706	2.89007190672155	199.7215	0.0535352563664035	18.6792791867073
20.61969	0.453928040884152	2.20299234665526	30.00521	0.346011813263817	2.89007473637193	198.8413	0.0538136903830055	18.5826319080284
21.52309	0.438865064142091	2.27860470496743	29.99559	0.345948461798574	2.89060397841064	197.9604	0.054074175036902	18.4931161560499
22.39739	0.423620059137091	2.36060587413398	30.00003	0.34586173465899	2.89132881666129	197.1389	0.0543125200587506	18.4119609791313
23.25756	0.410693513566	2.43490575567441	29.98746	0.346070760616503	2.88958246058859	196.2502	0.0544948280458114	18.3503652706151
24.12347	0.398154536964697	2.51158760521337	30.00447	0.346021637822598	2.88999267876043	195.4199	0.0547457751463539	18.2662497211276
25.00108	0.386849025378606	2.58498777144729	29.99263	0.346021976600487	2.88998984927073	194.5382	0.0549886856855457	18.1855592206464
25.81778	0.375847298983303	2.66065501256782	30.00891	0.345994874369367	2.89021622595614	193.6891	0.055185409449971	18.1207317290372
26.68861	0.365361852870455	2.73701261405242	30.00077	0.3459938580357	2.89022471577174	192.8324	0.0554587150772285	18.0314311034336
27.54216	0.355453179149273	2.81331004660968	30.00077	0.346079907619506	2.88950608799699	191.9971	0.0557449042191805	17.9388594169639
29.26084	0.337095700583424	2.96651662500964	29.99041	0.345990809034699	2.89025018551782	191.0983	0.0559442547196115	17.8749364883298
30.15879	0.328668752376758	3.04257704076987	29.99633	0.346123609967187	2.889141252441	190.2525	0.0561953581734877	17.7950640854139
31.00132	0.320844296746879	3.11677661139454	29.99485	0.345995551925145	2.89021056610678	189.3517	0.0564832984727769	17.7043484895268
31.81614	0.313062671296515	3.19424860159344	30.00003	0.346046707386384	2.88978331148643	188.452	0.0567289608306413	17.6276805595893
32.67511	0.306079365068454	3.26712648458465	30.00595	0.346157148978198	2.88886132484002	187.6444	0.0569648354698179	17.554689515953
33.47479	0.299214504156424	3.34208397690914	29.99559	0.346017233710041	2.89002946263073	186.7061	0.0572480538984302	17.4678426933814
34.36458	0.292147634923485	3.42292690564449	31.42586	0.33361213599295	2.99749287304444	185.8494	0.0574548468175439	17.404971997848
35.2295	0.285756003340273	3.49948903368872	32.25224	0.325537737664313	3.07184047900209	184.9671	0.0577838142315884	17.3058842393504
36.13109	0.279369228787727	3.57949228817834	33.14792	0.317465439758588	3.14994917481549	184.1087	0.0580519601988348	17.2259471786118
36.97347	0.273445196793242	3.65703991778697	33.9838	0.310046000722754	3.22532784705779	183.1867	0.0583340528834446	17.1426456858409
37.80929	0.267968342781273	3.73178409666191	34.86457	0.302942133290525	3.30096044791825	182.2224	0.0586406305001074	17.0530226478068
38.72214	0.262268617293939	3.81288470697675	35.72227	0.296177551914128	3.3763531150056	181.3176	0.0589049927166789	16.9764896637845
39.54571	0.257103275567	3.88948759129832	36.62867	0.28955593480689	3.45356416426732	180.471	0.0591877108146235	16.8953991671009
40.41364	0.25187766250497	3.9701813573098	37.50194	0.283093611063059	3.53240045313933	179.5349	0.0595115811099903	16.8034520566977
41.33435	0.247128590383576	4.04647636458359	38.31361	0.277399601693692	3.60490784375463	178.7096	0.0597793205585691	16.7281928040692
42.1978	0.242487587194515	4.12392243070914	39.17834	0.271672798624669	3.68089851123283	177.7899	0.0600484046458175	16.6532317702407
43.05557	0.237731119140061	4.20643289619498	40.88857	0.260914974515052	3.83266618506142	176.9363	0.0603523242558079	16.569370149879
43.98203	0.233419290165727	4.28413606814588	41.78004	0.255898317656951	3.90780216593908	176.117	0.0606179998403823	16.4967501836612
44.77498	0.229307482545212	4.36095668968339	42.64434	0.251015816842894	3.98381270382607	175.257	0.060893869662312	16.4220143266558
45.69244	0.225305068501758	4.43842655937498	43.48224	0.246401899139236	4.05841027805927	174.4633	0.0611726163855813	16.3471837414446
46.48281	0.221470994725727	4.51526395697285	44.3212	0.241759727359636	4.13633821861664	173.5883	0.0614967681169487	16.2610171334255
47.38934	0.217755255878667	4.59231165725433	45.20516	0.237570603250995	4.20927499579353	172.7706	0.0617645075655275	16.1905281757338
48.23041	0.214049010318818	4.67182725353664	46.09243	0.23327168122853	4.28684697059446	171.8933	0.0621029499915926	16.1022946596801
49.09945	0.210608245639727	4.74815217686505	46.91528	0.229302932136684	4.36104323081188	170.9868	0.0623858557135375	16.029274401425
49.97106	0.207283828922515	4.82430301098795	47.78857	0.225439000923694	4.43578970764902	170.0775	0.06271235274491	15.9458217756176
50.79307	0.204053241206818	4.90068177347132	48.62302	0.22165776539341	4.51145935819189	169.2553	0.0630220261575795	15.8674682641845
51.66428	0.200767239186697	4.98089232113254	49.53979	0.21806915897081	4.58570118176984	168.4292	0.0633017422715175	15.7973535027005
52.56028	0.197758087914576	5.05668319584463	50.37439	0.214578256091399	4.66030444190978	167.4806	0.0636575086469533	15.7090659256873
53.3667	0.194715710137212	5.13569243742747	51.20798	0.211238922439526	4.73397605162601	166.6152	0.0640047068597039	15.6238509488367
54.2679	0.191865737006485	5.21197799879298	52.06893	0.207925166518272	4.80942262423111	165.8065	0.0643062811696892	15.5505804691339
55.12057	0.18898154388697	5.29152201549429	52.89653	0.204761218179535	4.88373730577828	164.887	0.064652166014437	15.4673858842826
55.98676	0.186320443016939	5.36709758632918	53.79028	0.201699038718653	4.95788183400759	164.0664	0.0649777249258075	15.389889398895
56.85259	0.183658348663364	5.4448926894848	54.6329	0.198764171988457	5.03108779613499	163.1691	0.0652462461410546	15.3265522408465
57.68156	0.181086440538303	5.52222461840527	55.45584	0.195949842431167	5.10334679320438	162.33	0.0656360037312306	15.2355406050443
