	K 0.42K H//ab					K 0.5K H//ab					K 0.6K H//ab					K 0.8K H//ab					K 1K H//ab		K 1.2K H//ab		K 1.5K H//ab		K 10K H//ab		K 50K H//ab		K 2K H//ab		K 0.42K H//c		K 0.5K H//c		K 0.6K H//c		K 0.8K H//c		K 1K H//c		K 1.2K H//c		K 1.5K H//c		K 2K H//c		K 10K H//c		K 50K H//c 
-0.351227343082428	-6.6336130572595E-4	0.0752630010247231	-5.78581055329326E-4	0.26342049241066	-0.0340329558691174	-0.476665675640106	-0.00104128853181497	0.351227343082428	-0.0268469683824018	-0.0250876657664776	-0.00171566548057578	-0.0627191662788391	6.07847917688956E-4	0	-9.67095899091316E-4	0	-2.25196680437039E-4	0	-0.00352555593519749	-0.150013275030177	-7.46877197896914E-5	0.1834018303727	-9.59133837088269E-5	3.39012247710721	-0.00897559379369268	-0.353181874935861	-1.04085499059663E-4	2.82857603531911	-0.00726412174713579	-0.202017871507144	-1.79138699762613E-4	-0.354252518830331	-2.10749778570769E-4	0.285316330508818	-8.32394378551076E-4	0.357824561774868	-0.00104393307315334	0.130128871388318	-3.79643677730127E-4
-0.351227343082428	--	                0.0752630010247231	--	                0.26342049241066	--	                -0.476665675640106	--	0.351227343082428	--	-0.0250876657664776	--	-0.0627191662788391	--	0	-9.7356483778675E-4	0	-2.27715781771123E-4	0	-0.00352602489737959	--	--	--	--	--	--	--	--	--	--	--	--	--	--	0.311335675326826	-9.08304356509462E-4	0.362804926069003	-0.00105846300641787	0.119584981558264	-3.48882471012842E-4
9.60857677459717	0.0112895298302439	9.54585647583008	0.0103837028279473	9.62111949920654	-0.025201998330898	9.85945224761963	0.00919881662875467	9.80927753448486	-0.0205862333514953	9.79673385620117	0.00741169485051572	9.55840110778809	0.00665418344392444	200	0.0345527683210886	200	0.00716685208857966	200	0.116666507114181	8.66810553723098	0.0028535584752185	8.65509777927787	0.00267193223293092	12.1532885467228	-0.00757043844384973	8.76210440406155	0.00232315093446864	11.7284202875661	-0.00581856690050854	7.58450461233549	0.00572213396485948	8.91710588040257	0.00194413378251965	188.01759951844	0.0349579807949001	193.433474903215	0.0191574683700398	1999.06149200535	0.00273804439297595
9.60857677459717	--	                9.54585647583008	--	                9.62111949920654	--	                9.85945224761963	--	9.80927753448486	--	9.79673385620117	--	9.55840110778809	--	200	0.0345054220557225	200	0.00716511356447157	200	0.116668463840949	--	--	--	--	--	--	--	--	--	--	--	--	--	--	188.016886418897	0.0349600612227858	193.43152062501	0.0191631698670021	1976.12239761981	0.0696615646188312
19.5307483673096	0.0231477622964499	19.5307483673096	0.0222364862310786	19.5432910919189	-0.0144602557080545	19.6561870574951	0.0188607999248033	19.6185550689697	-0.0119370244286548	19.5809230804443	0.0152549532350822	19.5056610107422	0.0143023967072128	400	0.0695333292930707	400	0.0144923872114301	400	0.237659924130725	17.5952539859108	0.00586627464054775	17.6400166727116	0.00558929454078999	20.8840363429704	-0.0039115490096695	18.1743590343262	0.00501847249302348	20.7137149773404	-0.00345123868110596	18.1010196413142	0.00442732442611982	18.0598026826913	0.00414501399235057	375.769390218899	0.0706914438955669	386.563458495888	0.039200355602658	3952.20517774181	0.139438711063656
19.5307483673096	--	                19.5307483673096	--	                19.5432910919189	--	                19.6561870574951	--	19.6185550689697	--	19.5809230804443	--	19.5056610107422	--	400	0.06949223803094	400	0.0144976580547521	400	0.237716408310099	--	--	--	--	--	--	--	--	--	--	--	--	--	--	375.759349006427	0.0707207385693082	386.558767457278	0.0392140414444788	3952.27575532353	0.139232804930757
29.8166904449463	0.0354390173712638	29.5909023284912	0.0335206321036901	29.4780082702637	-0.00363729748129201	29.5281829833984	0.0286984585322634	29.5030937194824	-0.00306691682404003	29.4654655456543	0.0234923782114656	29.7916011810303	0.0216867351417125	600	0.104930777425425	600	0.0217396284537826	600	0.3577149602135	26.5086035667411	0.00888264440410361	26.9074862143388	0.00856063099451171	30.0412868629808	-0.00109439873420644	26.9899336269943	0.00755158749102932	29.5216031929043	9.34091448204094E-4	27.2921793826405	0.00670639515992697	27.4285422428547	0.00623537321517837	563.53829530837	0.106374976726978	579.737372874949	0.0591150772319637	5928.26222460683	0.209290932841262
29.8166904449463	--	                29.5909023284912	--	                29.4780082702637	--	                29.5281829833984	--	29.5030937194824	--	29.4654655456543	--	29.7916011810303	--	600	0.104842529048183	600	0.0217263759759355	600	0.357602057078979	--	--	--	--	--	--	--	--	--	--	--	--	--	--	563.537682428223	0.106376764770404	579.720343286964	0.0591647600989844	5930.59005133381	0.202499629033557
39.6510581970215	0.0484160099467489	39.5381622314453	0.0449572100405924	39.5632476806641	0.00736836019181339	39.8517570495605	0.0389322954502876	39.751407623291	0.00613305640609526	39.8141250610352	0.0315228097391934	39.5757942199707	0.0289735402347489	800	0.139784581637368	800	0.0289823776714165	800	0.478225391839445	35.4986242665183	0.0119315071697324	35.704510084005	0.0114406360683577	39.2061776238002	0.0017370598271348	36.1351711350545	0.0101476139313031	39.0689504982456	0.001442084283241	36.4405036879387	0.00900065222432002	36.6846702840157	0.00836149527607937	751.382376507951	0.141839187477017	772.848688677986	0.0792124266929614	7904.44701265469	0.278770476888433
39.6510581970215	--	                39.5381622314453	--	                39.5632476806641	--	                39.8517570495605	--	39.751407623291	--	39.8141250610352	--	39.5757942199707	--	800	0.139780211614252	800	0.0289762978616743	800	0.478242937156133	--	--	--	--	--	--	--	--	--	--	--	--	--	--	751.389661687057	0.141817933375915	772.843068682676	0.0792288227138116	7904.51458365454	0.278573342289322
